Reciever Seller ID,Buyer ID,call_id,call_transcription
152298969,"256,722,919",644299897,"{Okay, here is the transcription of the provided audio:

[00:01] Speaker: Hello.
[00:03] Speaker: Hello.
[00:04] Speaker: Hello.
[00:05] Buyer: Yes, boliye na.
[00:07] Speaker: Hello.
[00:07] Buyer: Haan boliye na.
[00:08] Buyer: Yes, Sren Spindle?
[00:10] Seller: Yes, Sren Spindle se baat kar rahi hu.
[00:13] Buyer: Okay. Uh, like you are from Bangalore or somewhere else?
[00:15] Seller: No, no, we are from Mumbai.
[00:17] Buyer: Okay.
[00:18] Seller: Yes.
[00:19] Seller: So tell me how can I help you?
[00:23] Buyer: One minute.
[00:29] Buyer: Like we need spindles of uh SREN 710 model, SREN.
[00:31] Seller: SREN, okay SR 710?
[00:33] Buyer: 710.
[00:34] Seller: 710, okay, 710.
[00:35] Buyer: Yeah.
[00:36] Seller: Okay, how many pieces you want?
[00:37] Buyer: Uh, we need around 30.
[00:39] Seller: 30 pieces. Okay.
[00:40] Seller: So shall I share you the quotation of this?
[00:41] Buyer: Uh, quotation for the models like everything like four connectivities will be there, right? USB, Wi-Fi, Bluetooth and LAN.
[00:44] Seller: Okay, sir. Is this your WhatsApp number, 9100100332, right?
[00:46] Buyer: Yes.
[00:46] Buyer: Yes, yes.
[00:47] Seller: Okay, this is give me five give me the best price so that we will uh so that so that we can purchase more.
[00:49] Buyer: You want 30 pieces, na?
[00:50] Seller: Okay, you want, now you want 30 pieces.
[00:52] Buyer: 30, in future we will purchase more more than 100 also once we finish this lot.
[00:54] Seller: Okay, okay.
[00:54] Seller: Okay.
[00:55] Seller: So just give me some.
[00:55] Buyer: Yeah, in online we are seeing like the price is ranging between 4,500 to 5,000 in India Mart also.
[00:58] Seller: Okay.
[00:58] Buyer: Based on that give us bulk price.
[01:00] Seller: Okay.
[01:00] Buyer: Like a dealer price.
[01:01] Seller: Okay, okay sir, just give me five minutes, we will share you all the details and quotations.
[01:05] Buyer: Yeah, sure.
[01:06] Seller: Yeah, thank you.
[01:07] Buyer: Thank you.}"
152298969,"46,253,198",644300508,"{[00:01] Seller: Hello
[00:03] Buyer: Hello
[00:04] Seller: Hello, ha boliye na sir.
[00:07] Buyer: Ye aapko machine chaiye raha dekho na teen mahina pehle apan baat ho raha tha.
[00:11] Seller: Hm hm, MB 55 sir.
[00:11] Buyer: Ha
[00:12] Seller: Okay.
[00:13] Seller: MB 55 aapko handle coding machine chahiye na?
[00:17] Buyer: Ha, handle coding machine jo ki apan bill nikalne wala.
[00:19] Seller: Hm hm
[00:19] Buyer: Jo ki sir charging pe chalta hai na?
[00:21] Seller: Yes, Android wala.
[00:22] Seller: Yes
[00:24] Buyer: Ha toh abhi kya price kuch toh rate bhi ya abhi GST wagera ghatao toh kuch rate kam ho jayega na?
[00:27] Seller: Abhi MB 55 jo hai sir woh aapko 20 me mil jayega 20000.
[00:30] Buyer: Kya?
[00:30] Seller: 20000
[00:33] Buyer: 20000, 13000 kuch toh bata rahe the uss time mereko final.
[00:36] Seller: Aapse kaun bola ki MB 55 mein ek minute, ek minute. Ek Aashish na aap MB 55 ka price kya apna?
[00:41] Seller: Sir 10000 mein mil jayega sir aapko including GST. Sorry sir.
[00:44] Buyer: Kitna?
[00:45] Seller: 10000 including GST.
[00:49] Buyer: Hm
[00:49] Buyer: Toh usme description mein sab apna product ka sab naam aur photo wagera sab add ho jayega na?
[00:53] Seller: Yes, yes. Main aapko WhatsApp pe saare iske details forward karu chalega?
[00:57] Buyer: Bhej do.
[00:58] Seller: Okay chalega. Number liyo 95944.
[00:59] Seller: 9594416174, right?
[01:03] Buyer: Ha
[01:03] Seller: Okay chalega. Just give me five minutes, I will share you all the details.
[01:07] Buyer: Hm
}"
152298969,"254,740,195",644366835,"{[00:02] Buyer: Hello.
[00:03] Seller: Haan, boliye naa sir.
[00:04] Buyer: Uh, I requested for the printer, thermal printer, Shreyans thermal printer.
[00:09] Seller: Okay.
[00:10] Buyer: Through the IndiaMART.
[00:12] Seller: Okay.
[00:13] Buyer: So, IndiaMART has given your phone number to contact you. Did you receive a request from that?
[00:21] Seller: No, no. We didn't request, didn't receive any request.
[00:25] Buyer: So, are you the supplier of Shreyans thermal printer?
[00:27] Seller: Yes, yes, yes. We are the manufacturers.
[00:30] Buyer: Haan.
[00:30] Buyer: Yeah, yeah. I'm looking for that model, ma'am.
[00:33] Seller: Okay, which model do you want?
[00:36] Buyer: It's, uh, just a minute.
[00:43] Buyer: Shreyans SRS hyphen KP307.
[00:47] Seller: KP307. Okay, you want a 3-inch receipt printer, right?
[00:50] Buyer: Sorry?
[00:51] Seller: You want a 3-inch receipt printer, that is, SRS KP307?
[00:55] Buyer: Yeah, 3-inch thermal printer, 80 mm.
[00:59] Seller: Okay, 80 mm. Okay.
[01:02] Buyer: And, uh, I think it's 200, 200 mm per sec.
[01:06] Seller: Sorry?
[01:07] Buyer: 200 mm per second.
[01:10] Seller: Yes, yes.
[01:11] Buyer: Yeah, that model I'm looking. Can you please give us the code?
[01:15] Seller: Okay. So is this your WhatsApp number? I will share you all the details.
[01:22] Buyer: Okay. So can you please take my WhatsApp number?
[01:24] Seller: Yeah.
[01:24] Seller: 78, 78160.
[01:28] Buyer: Yeah, this is not a WhatsApp number. I'll give you the another one.
[01:30] Seller: Okay. Okay.
[01:31] Buyer: 891.
[01:32] Seller: Hmm.
[01:33] Buyer: 91.
[01:35] Seller: Hmm.
[01:36] Buyer: 33214.
[01:38] Seller: 33214. Your number is 8919133214.
[01:43] Buyer: Yes, please.
[01:44] Seller: Right. Okay. Okay.
[01:45] Buyer: I'm in Hyderabad.
[01:47] Seller: Okay. Okay sir. Your name is Sudarshan, right?
[01:50] Buyer: Yes, Sudarshan Raju.
[01:52] Seller: Okay. Okay sir. Thank you.
[01:53] Buyer: Thank you.}"
24108739,"185,423,791",644502140,"{[00:02] Buyer: श्रद्धा इंटरप्राइजेज? हां जी सर
[00:03] Seller: हेलो हां बोलिए सर श्रद्धा इंटरप्राइजेज
[00:06] Buyer: सर मला ते आपले थर्मल प्रिंटिंग मशीन ची रिक्वायरमेंट होते तुमचा वेबसाईट बघितलं मी
[00:11] Seller: बर बर बर तर आपण कुठून बोलतोय?
[00:13] Buyer: मॅक रिव्होल्यूशन पुणे
[00:15] Seller: बर मी सुपोवान म्हणून ब्रँड आहे ओके 2000 हा 2016 पासून त्यांचं प्रमोशन करतोय ओके
[00:22] Buyer: अ माझा ऑफिस यमुनानगर निगडी मध्ये आहे ओके
[00:26] Seller: हा आणि एक चॅनल पार्टनर माझा सिंहगड रोडला पण आहे ओके म्हणजे नॉर्मली काय होतं की डिस्ट्रीब्यूशन वगैरे करताना कंज्युमेबल्स लागतात हे लागतात ते लागतात असे ओके ओके
[00:39] Buyer: अ ह्याच्यामध्ये दोन टाईप येतात एक तुम्ही पीसी ला कनेक्ट कनेक्टिव्हिटी करू शकता आणि एक मॅन्युअल ऑपरेटिंग ओके
[00:46] Buyer: तर याच्यामध्ये मला थर्मल प्लस हे पण स्टिकर प्रिंटिंग पण येईल ना कारण हो हो हो दोन्ही येतं
[00:51] Seller: स्टिकर प्रिंटिंग मध्ये तुम्हाला लिमिटेशन्स असतात ती म्हणजे 6 mm, 9 mm आणि 12 mm हो हो ही विड्थ असलेले हा ही विड्थ असलेले असतात हो त्याची जी लेंथ असते ती 16 मीटर येते
[01:06] Buyer: ओके आणि रिबन जी येते ती 100 मीटर 100 मीटर ची आहे ओके ओके आणि याचे कंज्युमेबल तुमच्याकडेच मिळतात
[01:14] Seller: हा म्हणजे लोकल मार्केट मध्ये मिळतात लोक आमच्याकडनं म्हणजे जे ट्रेडर लोक आहेत ते घेऊन जातात ओके ओके पण ओई ओई जर का असेल तर आम्ही नॉर्मली त्यांना सजेस्ट करतो की यू बाय डायरेक्टली फ्रॉम अस कारण त्यांना तो रेट मिळत नाही मग ते त्यांचे चार्जेस वाढवतात
[01:27] Buyer: हा बरोबर आहे आम्ही ओई आहे म्हणा कारण की आम्हाला रिक्वायरमेंट लागते सप्लायर्सची हा हा मग काय होतं आणि आमच्याकडे कसे आहे आम्ही दोन जरी पीस मागवले हा हा तरी आम्ही दोन पीस ही देतो ओके त्याच्यासाठी तुम्ही बॉक्स घ्या वगैरे असं काही म्हणत नाही हो म्हणजे दोन चं कारण काय एक एक स्पेअर मध्ये ठेवायची एक नॉर्मल वापरायची अशा ह्याने दोन घेतले मी येस येस तुम्हाला मला जर का तुमची काही डिटेल्स शेअर करू शकलात तर आय कॅन ऑर्गनाईज नंबर देतो कारण की हा आय थिंक नंबर ह्याच्यावरनं लागलेला आहे आपला हो माझा नंबर आहे नाईन थ्री एकच मिनिटं थांबा
[01:58] Seller: नाईन थ्री सेवन थ्री सेवन थ्री फोर सिक्स फोर सिक्स फाईव्ह सेवन फाईव्ह सेवन झिरो सिक्स अजून एक अल्टरनेट नंबर देतो मी माझ्या मुलाचा एट वन फोर नाईन फोर नाईन एट वन फोर नाईन फाईव्ह थ्री येस फाईव्ह थ्री फोर सिक्स फोर सिक्स वन फोर वन फोर नॉर्मली टेक्निकल सपोर्ट जो आहे हा सगळा नॉर्मली माझा मुलगा देतो ओके ओके हं तर काय प्राईसिंग काय असेल सर याची हे तुम्हाला पीसी वाल्याला कनेक्टिव्हिटी घेतलं तर 36500 त्याची रॅक रेट आहे त्याच्यामध्ये आपण डिस्काऊंट करून देऊ शकतो आणि दुसरे जे नॉन पीसी जे आहे हे 29500 किंमत आहे
[02:36] Seller: त्याच्यामध्ये तुम्हाला हा डिस्काऊंट करून आपण ऍडिशनल बेनिफिट देऊ शकतो मशीनला दोन्ही मशीनला तुम्हाला हार्ड ब्रेक टेस्ट येते ओके त्यामध्ये अडॅप्टर पावर कॉर्ड वगैरे येते एक रिबन मशीन बरोबर आम्ही देतो एक लेबल टेप देतो ओके आणि एक तुम्हाला जी हवी असलेली ट्यूब आहे म्हणजे नॉर्मली 3 mm, 3.2, 3.5 अप टू 4.2 पर्यंत ओके की जी तुमची वायर साईज नॉर्मली घ्या वन स्क्वेअर एमएम टू 2.5 स्क्वेअर एमएम पर्यंत यस यस हा एक एक बंडल तुम्हाला त्याच्याबरोबर फ्री येतो यस सर आणि ते 100 मीटर चं ओके ओके आणि याची वॉरंटी वगैरे कसं असतं सर्विस वॉरंटी सर्विस वॉरंटी मध्ये नॉर्मली आम्ही मेजर काही आतापर्यंत तसं असतं कधी आतापर्यंत अनुभव आलेला नाही आहे एक सर्विस तुम्हाला एका वर्षांमध्ये फ्री मिळते ओके म्हणजे त्याचं काय नॉर्मली हे सगळं क्लिनिंग म्हणा ग्रीसिंग म्हणा सगळं कारण तुम्ही मशीन वापरत जावाल तसे थोडेसे गियर लूज होतात मग ते टाईटनिंग करून घेणं हे सगळं हे आम्ही तुम्हाला फ्री ऑफ कॉस्ट मध्ये देतो ओके आणि जर का काही मेजर इशू असेल तर मग देन वी रिक्वेस्ट आवर कस्टमर टू सेंड बॅक द मशीन टू निगडी ओके ओके हा आणि मशीनची गॅरंटी किती आहे काय गॅरंटी आहे 12 मंथ्स 12 मंथ्स 12 मंथ्स चालेल मी काय करतो माझ्या कंपनीचे डिटेल्स पाठवतो तुम्हाला या नंबर वरती बरं मला फक्त एक तुमचं फॉर्मल कोट येऊ द्या म्हणजे मी सॉफ्टवेअर मध्ये तुमचं पार्टी नेम एडिट करून मग पुढची प्रोसेस चालू करतो आणि अवेलेबिलिटी कशी असेल सर आपल्याकडे आहे लगेच सर एक्स स्टॉकमध्ये असतं कारण वी आर ए डिस्ट्रीब्युटर पॅन इंडिया डिस्ट्रीब्युटर ओके ओके चालेल चालेल यस यस ओके ओके मी तुम्हाला WhatsApp करतो लगेच डिटेल्स चालेल चालेल चालेल ओके थँक्यू}"
42728554,"68,347,652",644582354,"{[00:02] Buyer: Sir, woh geyser sau sattar job chahiye tha mereko.
[00:05]  : Aap jis vyakti se baat kar rahe hain, usne aapki call ko hold kar rakha hai. Kripya line par bane rahein. The person you are speaking with has put your call on hold. Please stay on the line.
[00:18]  : Aap jis vyakti se baat kar rahe hain, usne aapki call ko hold kar rakha hai. Kripya line par bane rahein. The person you are speaking with has put your call on hold. Please stay on the line.
[00:29]  : Aap jis vyakti se baat kar rahe hain, usne aapki call ko hold kar rakha hai. Kripya line par bane rahein. The person you are speaking with has put your call on hold. Please stay on the line.
[00:41]  : Aap jis vyakti se baat kar rahe hain,}"
72509641,"205,252,019",644686180,"{[00:00] Buyer: Hello?
[00:01] Seller: Namaskar mandal.
[00:02] Buyer: Ha, namaskar.
[00:03] Seller: Kuthe? Nashik laagla na phone?
[00:05] Buyer: Ho.
[00:05] Buyer: Aaplyala te welding machine pahije hota.
[00:09] Buyer: 300 ampere madhe.
[00:11] Buyer: 300 ampere.
[00:12] Seller: Regular welding pahije na?
[00:13] Buyer: Ha.
[00:15] Seller: Milel na.
[00:16] Buyer: Nahi?
[00:17] Seller: Milel matlab milel aaplya kade ahe na.
[00:20] Buyer: Milel na?
[00:21] Buyer: Ho.
[00:22] Seller: Mala photo vegtig kadichi.
[00:25] Seller: Kuthe thekava pahije tumhala?
[00:26] Buyer: Aapla Yeola.
[00:28] Seller: Barabar te aaz sarva bande. Udhya sakaali sampark kara. Tumhala photo wagre dakhavani.
[00:33] Buyer: Te kiti paryant yenar saadharan aaplyala?
[00:36] Seller: Ah, don teen prakar ahe tyachya madhe.
[00:38] Buyer: Hmm, theek ahe chala mag mala photo taakshaal udhya?
[00:40] Seller: Ho, chalta.
[00:43] Unknown: Aap jis vyakti se bolat aahat, tyanne aapla call hold var thevla ahe. Krupya line var raha. Aap jis vyakti se baat}"
72509641,"256,828,522",644736152,"{[00:00] Buyer: Hello.
[00:00] Buyer: ha matlab aaplya gharni hai ka gharguti?
[00:03] Seller: Ho hai na.
[00:05] Buyer: kiti laay?
[00:07] Seller: ek ek piece chi 12500 la hai.
[00:08] Buyer: ha?
[00:09] Seller: Ek ek piece chi 12500 rupay la hai.
[00:13] Buyer: Mag kai bahercha tumcha rate ekach hoy?
[00:17] Seller: kai kai?
[00:18] Buyer: Bahercha tumcha rate ekach hai mag?
[00:21] Seller: Kasa rate mantat tumhi konacha rate?
[00:25] Buyer: Ith amche ith lasalgaonla ith tech rate vatla.
[00:28] Seller: Bar bar mag te quality madhe farak padh jatat na.
[00:31] Buyer: Ha ka?
[00:32] Seller: Ha.
[00:33] Buyer: Ajun kai hai saheb tumchyakade?
[00:35] Buyer: A?
[00:35] Buyer: Ajun kai hai matl?
[00:37] Seller: amchyakade machinery saga type chya asatat.
[00:40] Buyer: Te gaadi dhvayach machine hai ka?
[00:44] Buyer: kai manta?
[00:45] Buyer: gaadi dhvayach machine?
[00:46] Seller: Ho hai na.
[00:48] Buyer: te kiti laay?
[00:50] Seller: tyanchyamadhe bharpur prakar yetatat tumhala kiti HP cha pahije tyat karavar tyat pahije.
[00:54] Seller: panchvati madhe malegaon stand var.
[00:56] Buyer: bar thik hai thik hai.
[01:00] Buyer: Vasat kai?}"
72509641,"205,252,019",644802070,"{Okay, here is the transcription of the audio file:

[00:01] Buyer: Hello.
[00:02] Seller: Ha.
[00:03] Buyer: Aati kal mi welding machine saati sangitlela hota.
[00:07] Seller: Hello.
[00:08] Buyer: Aho kal te welding machine pahilela hota aami, tum photo dakhavnar hota aaj.
[00:15] Seller: Ha bhau tumhala mi ek number sangto number ghya mobile number. Mi ikade Rajkot la ahe. Tithe bhau ahe, bhau tumhala sangtil sagla. Tyana ek phone kara mi number sangto.
[00:26] Buyer: Ek minute bar.
[00:28] Seller: Ha.
[00:28] Buyer: Ha sanga.
[00:30] Seller: 70 57
[00:34] Buyer: 70.
[00:35] Seller: 57.
[00:37] Buyer: 70 57.
[00:41] Seller: 92.
[00:44] Buyer: 92.
[00:45] Seller: Ha.
[00:46] Buyer: Ha.
[00:47] Seller: 28.
[00:51] Buyer: 28.
[00:52] Seller: 10.
[00:55] Buyer: 10. Okay thik ahe.
[00:58] Announcer: Aapan jyaa vyaktishi bolat aahat tyaani aapla call hold var thevla.
}"
42728554,"153,133,177",644845339,"{[00:01] Buyer: Hello.
[00:01] Seller: Good afternoon.
[00:03] Buyer: Hello. Good afternoon, sir.
[00:03] Seller: Yes, Ma'am, tell me.
[00:06] Buyer: I am talking from Million Trades Private Limited.
[00:09] Seller: Yes, Ma'am?
[00:10] Buyer: I am talking from Million Trades Private Limited.
[00:13] Seller: Okay, tell me.
[00:15] Buyer: Sir, I need Thermostat, will it be available with you?
[00:18] Seller: Yes, it will be available. Where are you calling from? Once again, tell me from which company?
[00:23] Buyer: Sir, I am calling from Orjon Private Limited, Haridwar.
[00:26] Seller: Okay, okay, okay.
[00:29] Buyer: Sir, please give me your WhatsApp number once, I will share the photos and details with you.
[00:34] Seller: Okay, Ma'am, do one thing, I will give you Sir's number, he looks after the spare parts. You talk to him and send the photos to his number. I will send you the number, let me tell you.
[00:44] Buyer: So, sir, please tell me his number.
[00:45] Seller: Yes, 99.
[00:47] Buyer: 99.
[00:48] Seller: 53.
[00:49] Buyer: What, sir?
[00:50] Seller: 9953.
[01:00] Buyer: Hello.
[01:01] Seller: Hello, write it down, Ma'am, 9953.
[01:04] Buyer: Sir, your voice is cutting off. Please write down my number once, you can have it WhatsApped to him.
[01:09] Seller: Okay, okay, okay. I will WhatsApp Sir's number to your number.
[01:12] Buyer: Okay, 9982.
[01:14] Seller: 9953.
[01:15] Buyer: 8
[01:16] Buyer: 9982. 82, no, 53.
[01:20] Buyer: Sir, I am giving you my number, please give Sir's number on my WhatsApp, your voice is cutting off.
[01:26] Seller: Okay, okay. Tell me.
[01:27] Buyer: 9982.
[01:28] Seller: 9982.
[01:31] Buyer: 600.
[01:32] Seller: 600.
[01:34] Buyer: 535.
[01:35] Seller: 535.
[01:37] Seller: Okay, Ma'am, I will WhatsApp Sir's number to you.
[01:41] Buyer: Okay, sir.
}"
42728554,"256,862,821",644852683,"{Okay, here is the transcribed audio:

[00:01] Buyer: Hello?
[00:02] Seller: Yes sir, boliye.
[00:03] Buyer: Uh, sir maine aapka Mockpro company ka ek drill machine select kiya hai.
[00:08] Seller: Hmm.
[00:09] Buyer: Woh mujhe chahiye tha.
[00:11] Seller: Kya chahiye tha aapko?
[00:12] Buyer: Drill machine, drill machine.
[00:13] Seller: Drill machine?
[00:14] Buyer: Haan.
[00:15] Seller: Kitna hai 20 mm ka 26 mm?
[00:18] Buyer: Kya hua?
[00:19] Seller: Kitne mm mein chahiye thi sir? 20 mm 26 mm?
[00:23] Buyer: Woh dekhta hu kitne mm ka hai rukiye.
[00:25] Seller: Kya?
[00:28] Buyer: Rukiye maine dekha hai yeh woh kaun kitna ka hai woh dikhta dikhata hoon ruko. 20 mm ka hai.
[00:34] Seller: 20 mm ka. Mil jayega toh kitne pieces chahiye?
[00:36] Buyer: Uh, starting price kya hai?
[00:39] Seller: Yeh starting price, sir, aapko mil jayega yeh 2000 mein mil jayega sir.
[00:44] Buyer: Aur yahan par toh uh 140, 30 kya dikha raha hai.
[00:48] Seller: Haan sir woh wholesale rate hai sir woh kam se kam 20-30 lene par milta hai.
[00:52] Buyer: Achha achha.
[00:53] Seller: Haan us rate mein GST bhi include nahi hai. Maine aapko yeh ₹2000 bataya hai na.
[00:56] Buyer: Hmm.
[00:57] Seller: Isme GST include hai, delivery charge include hai, plus 6 month ki warranty hai. Usme warranty bhi nahi hai, delivery bhi nahi hai, GST bhi nahi jo aapne dekha hai rate.
[01:05] Buyer: Achha woh jo price maine bataya woh aapko 20-30 lena padega kya?
[01:09] Seller: Haan haan sir uske woh uska aisa hota hai sir woh wholesale ka price hai kya nahi shops pe jyada wholesale ki deal hoti hai.
[01:16] Buyer: Achha achha achha.
[01:17] Seller: Woh toh koi yahan pe tum single piece bhi de dete hain aisi koi baat nahi hai. Mil jayega aapko ₹2000 mein. Price bhi include mil jayegi. Delivery mil jayegi include. GST mil jayegi. 6 mahine ki warranty mil jayegi. Koi bhi dikkat hogi, thik lagega thik nahi lagega toh replace karke dusri de denge.
[01:33] Buyer: Agar replacement, kuch problem ho gaya, replacement karna hoga padega padha toh is number par call kiya toh chalega?
[01:38] Seller: Haan haan sir aap is number par call kar sakte hain. Meri website hai. Meri website pe bhi daal sakte hain. Baki aap is number pe kabhi bhi call kijiye aapka chalega. Aap is number pe na sir 10:30 se 9 woh 10:30 se shaam ke 6 baje tak kabhi bhi call kijiye hamesha aapko baat ho jayegi.
[01:53] Buyer: Achha achha aapka naam kya hai sir?
[01:55] Seller: Lucky naam hai sir.
[01:57] Buyer: Lucky, abhi woh mujhe order karna hai toh kaise order kar sakta hu mai?
[02:02] Seller: Yeh sir aapko abhi kitne piece chahiye? Ek hi piece chahiye kya?
[02:05] Buyer: Haan, ek hi piece chahiye mujhe.
[02:07] Seller: Haan toh sir ho jayega koi dikkat nahi. Main aapko WhatsApp pe QR code daalta hu. Payment kar dijiye. Main aapko order book karke aapko shipping label aapko tracking ID sari cheezein bhej deta hu.
[02:16] Buyer: Uh, cash on delivery hoga?
[02:19] Seller: Sir cash on delivery pe dete nahi hai lekin baki main itna kar sakta hu aapke liye ki aap aap kar sakte hain jaise ki aap payment aap abhi karte hain aur aap mujhe aapko machine receive ho jab karna.
[02:29] Buyer: Main,
[02:29] Seller: Jaise ki 2000 ki machine hai toh aap ₹1000 abhi daal de aur ₹1000 jab aapko deliver hogi na aap jab daal de.
[02:35] Seller: Baki main aapko sir ghabraiye mat koi dikkat wali baat nahi. Main aapko shipping label aapki tracking ID order ki sari cheezein bhej dunga waise aapko mangana kahan pe sir?
[02:42] Buyer: Uh, mujhe Kolhapur mein mangana hai.
[02:45] Seller: Kolhapur mein na? Haan sir teen se chaar din mein pahunch bhi jayegi.
[02:49] Buyer: Achha achha. Woh aap cash cash on delivery karne karte kya?
[02:52] Seller: Nahi sir puri cash on toh nahi ho payegi sir dekhiye main aapke nahi kar sakta hu aap haaf payment ka kar sakte hain.
[03:01] Buyer: Aisa hota hai abhi maine naya pehli baar le raha hu na toh yeh trust nahi milta na?
[03:08] Seller: Haan woh main aapko baat samajhta hu dekhiye woh trust nahi hota lekin WhatsApp dekhiye main aapko bata du ki sir Mockpro mera apna brand hai. Main kahin aur se nahi mera apna brand hai main importer hu. Toh sir main apna marke mujhe aata hai naam toh kharab nahi karna chahta kyu? Tho sir main do 2000 san se karta hu business. Sir iska bhi koi dikkat nahi aati hai koi dikkat nahi aayegi aap uski fikar mat kijiye. Sir main importer hu mere paas bulk mein maal mangata hu bulk mein chale aata hai. Single piece bhi dekhte hum de dete hain agar kisi ko requirement hoti hai toh uska humne alag se sara cheeze kar rakhi hain.
[03:40] Buyer: Woh kya aap mujhe whatsapp par woh QR bhejiye aur main aapko mera address deta hu.
[03:45] Seller: Haan aap mujhe apna address de dijiye. Main aapka order bhi book kar deta hu aapko QR code bhi bhej deta hu. Aap abhi half payment karenge na sir?
[03:51] Buyer: Haan half kar deta hu.
[03:52] Seller: Haan thik hai sir aap half kar dijiye na half aapko jab machine mil jayegi aap COD pe jab de dena.
[03:58] Buyer: Haan thik hai thik hai.
[03:59] Seller: Thik hai thik hai okay.
[04:00] Buyer: Haan.
[04:03] Seller: Okay.
[04:04] Buyer: Ho gaya?
[04:04] Seller: Ho gaya.
}"
